ParticipantID	Rank	Country	ProblemA_id	ProblemA_memory	ProblemA_time	ProblemA_language	ProblemB_id	ProblemB_memory	ProblemB_time	ProblemB_language	ProblemC_id	ProblemC_memory	ProblemC_time	ProblemC_language
29600648	91	Japan	63996684	4	15	GNU C++17	64003376	148	31	GNU C++17	64007349	1060	46	GNU C++17	64012559	49300	326	GNU C++17	-	-	-	-	64031601	4	15	GNU C++17
29606653	92	China	63997040	0	15	GNU C++11	64002819	8	15	GNU C++11	64006158	1276	31	GNU C++11	64012405	62884	858	GNU C++11	-	-	-	-	64034668	4	30	GNU C++11
29617362	93	Romania	63998785	8	31	GNU C++14	64002514	148	31	GNU C++14	64020775	10284	46	GNU C++14	64028416	98544	685	GNU C++14	-	-	-	-	64016175	12	30	GNU C++14
29615848	94	Vietnam	63998386	4	15	GNU C++14	64003373	8	31	GNU C++14	64011256	1060	31	GNU C++14	64017452	77428	561	GNU C++14	-	-	-	-	64029548	12	31	GNU C++14
29617538	95	China	63996743	0	31	GNU C++17	64000410	0	30	GNU C++17	64005792	712	31	GNU C++17	64016941	63024	904	GNU C++17	64029245	0	30	GNU C++17	NO	-	-	-
29595864	96	Spain	63997525	4	30	GNU C++14	64000941	148	46	GNU C++14	64005865	260	46	GNU C++14	64013461	49824	311	GNU C++14	64029504	152	46	GNU C++14	-	-	-	-
29602023	97	Vietnam	63996809	4	30	GNU C++17	64009068	9068	78	GNU C++17	64001574	1060	31	GNU C++17	64028500	49332	295	GNU C++17	-	-	-	-	64025373	12	15	GNU C++17
29611267	98	China	63996212	4	15	GNU C++11	64004521	8	15	GNU C++11	64010372	988	31	GNU C++11	64016385	69480	468	GNU C++14	-	-	-	-	64028319	8	15	GNU C++14
29599216	99	Belarus	63996263	4	31	GNU C++17	64001190	8	15	GNU C++17	64004743	664	46	GNU C++17	64014391	49732	311	GNU C++17	-	-	-	-	64030401	12	15	GNU C++17
29618217	100	Spain	63998330	3920	31	GNU C++14	64001385	988	15	GNU C++14	64005892	13976	46	GNU C++14	64013526	88436	139	GNU C++14	64025367	20	31	GNU C++14	-	-	-	-
29614845	101	China	63996311	4	15	GNU C++14	63998855	8	15	GNU C++14	64002037	892	31	GNU C++14	64017554	164	62	GNU C++14	-	-	-	-	64035252	12	15	GNU C++14
29618440	102	-	63997091	4	15	GNU C++17	64001277	0	15	GNU C++17	64005960	668	30	GNU C++17	64023077	98568	670	GNU C++17	-	-	-	-	64029305	12	30	GNU C++17
29615599	103	Peru	63997442	4	31	GNU C++14	64004163	4	31	GNU C++14	64007619	3872	62	GNU C++14	64017810	31740	93	GNU C++14	64028795	16	31	GNU C++14	-	-	-	-
29597248	104	China	63996938	4	15	GNU C++11	64000943	4	30	GNU C++11	64005372	888	31	GNU C++11	64011653	92	62	GNU C++11	64030668	48	31	GNU C++11	-	-	-	-
29615256	104	Japan	63996457	8	15	GNU C++14	64002486	4	31	GNU C++14	64005820	1036	46	GNU C++14	64021303	98588	265	GNU C++14	NO	-	-	-	64026945	168	31	GNU C++14
29613618	106	China	63997277	4	15	GNU C++11	64001245	0	15	GNU C++11	64005019	500	31	GNU C++11	64014457	187912	280	GNU C++11	64032601	8	31	GNU C++11	-	-	-	-
29617935	107	-	63996210	4	31	GNU C++17	64000490	144	15	GNU C++17	64003628	4376	46	GNU C++17	64015511	31580	93	GNU C++17	-	-	-	-	64032978	20	31	GNU C++17
29579536	107	-	64019491	0	31	GNU C++11	64020943	8	15	GNU C++11	64012759	320	31	GNU C++11	64009321	63420	514	GNU C++11	-	-	-	-	64026370	8	15	GNU C++11
29615561	109	Japan	63997772	16	30	GNU C++17	64002360	4	31	GNU C++17	64005472	1048	46	GNU C++17	64017964	49340	342	GNU C++17	64029309	156	31	GNU C++17	-	-	-	-
29617888	110	France	63996064	4	31	GNU C++17	64001102	140	15	GNU C++17	64007991	1040	46	GNU C++17	64020087	78252	1981	GNU C++17	64028064	272	109	Python 3	-	-	-	-
29588846	111	-	63996570	16	31	MS C++ 2017	64033023	16	31	MS C++ 2017	64006153	2152	405	MS C++ 2017	64012369	62484	358	MS C++ 2017	64022543	12	31	MS C++ 2017	-	-	-	-
29570436	112	Samoa	63995970	4	31	GNU C++14	63998186	64	15	GNU C++14	64000493	8816	31	GNU C++14	64011328	126032	498	GNU C++14	64035885	16	46	GNU C++14	-	-	-	-
29571534	113	China	63996133	0	31	GNU C++11	64000049	0	15	GNU C++11	64005030	324	31	GNU C++11	64010744	62880	234	GNU C++11	64031219	12	31	GNU C++11	-	-	-	-
29619906	114	United States	63999980	4	31	GNU C++14	64003300	140	30	GNU C++14	64011580	1044	46	GNU C++14	64031893	73980	451	GNU C++14	-	-	-	-	64020827	12	31	GNU C++14
29617283	115	China	63997008	16644	31	GNU C++11	64001526	8	15	GNU C++11	64009545	8820	31	GNU C++11	64018336	92	46	GNU C++11	64029134	16648	31	GNU C++11	-	-	-	-
29619004	116	Taiwan	63996375	0	15	GNU C++17	64001135	152	15	GNU C++17	64003891	672	31	GNU C++17	64024160	49392	358	GNU C++17	-	-	-	-	64030625	8	31	GNU C++17
29608268	117	China	63997635	0	31	GNU C++11	64000475	0	31	GNU C++11	64003025	320	31	GNU C++11	64019339	4080	109	GNU C++11	-	-	-	-	64033203	4	46	GNU C++11
29612308	118	China	63996189	4	31	GNU C++11	64001493	4	31	GNU C++11	64007669	992	61	GNU C++11	64018801	123740	1075	GNU C++11	-	-	-	-	64033737	28	31	GNU C++11
29576870	119	Бангладеш	63996814	8	15	GNU C++14	64010862	4	31	GNU C++14	64000268	5728	62	GNU C++14	64017058	105456	374	GNU C++14	-	-	-	-	64036649	12	30	GNU C++17
29564890	120	-	63997113	104	15	GNU C++14	64001755	16	15	GNU C++14	64004616	500	46	GNU C++14	64013589	187884	638	GNU C++14	64033542	172	31	GNU C++14	-	-	-	-
29617497	121	Japan	64001914	0	187	Scala	63999049	0	421	Scala	64011575	2564	514	Scala	64034913	0	608	Scala	-	-	-	-	64021258	0	452	Scala
29607477	122	Croatia	63998525	8	15	GNU C++14	64005698	152	31	GNU C++14	64010186	668	30	GNU C++14	64018058	63056	529	GNU C++14	64027892	12	31	GNU C++14	-	-	-	-
29586270	123	France	63995985	0	30	GNU C++14	64000512	4	15	GNU C++14	64004186	1064	31	GNU C++14	64018158	74340	374	GNU C++14	64030202	8	31	GNU C++14	-	-	-	-
29619246	124	-	63996043	8	30	GNU C++17	63999068	0	46	GNU C++17	64004261	1048	61	GNU C++17	64032878	78396	607	GNU C++17	-	-	-	-	64027905	8	15	GNU C++17
29568743	125	China	63996247	4	15	GNU C++11	64000635	4	30	GNU C++11	64005196	500	31	GNU C++11	64013815	92	46	GNU C++11	-	-	-	-	64033796	40	31	GNU C++11
29618328	126	Ghana	63996699	8	31	GNU C++14	64002751	8	31	GNU C++14	64008071	932	31	GNU C++14	64024054	63024	249	GNU C++14	-	-	-	-	64031515	12	15	GNU C++14
29617371	127	Россия	63996527	4	31	GNU C++14	64003988	4	31	GNU C++14	64009192	1100	46	GNU C++14	64018728	84624	467	GNU C++14	-	-	-	-	64032810	20	15	GNU C++14
29618468	128	Japan	63996382	8	30	GNU C++14	64005680	8	15	GNU C++14	64011206	2044	15	GNU C++14	64028208	49344	343	GNU C++14	64022413	12	31	GNU C++14	-	-	-	-
29618124	129	Colombia	63999194	4	30	GNU C++14	64003917	152	30	GNU C++14	64010499	656	31	GNU C++14	64020426	98596	670	GNU C++14	-	-	-	-	64031212	8	15	GNU C++14
29617914	130	-	64034197	4	15	GNU C++14	64002051	148	30	GNU C++14	64007288	1060	31	GNU C++14	64012962	49368	342	GNU C++14	-	-	-	-	64032531	16	31	GNU C++14
29588212	131	Brazil	64001032	8	15	GNU C++14	64005170	0	15	GNU C++14	64007029	4160	46	GNU C++14	64030032	49340	467	GNU C++14	64024177	12	31	GNU C++14	-	-	-	-
29609348	132	China	64018071	8	30	GNU C++11	64016484	36	31	GNU C++11	64010479	1768	31	GNU C++11	64005350	39092	109	GNU C++11	-	-	-	-	64035821	16	15	GNU C++11
29568300	133	Indonesia	63996463	0	31	GNU C++14	64010253	148	15	GNU C++14	64007850	7288	46	GNU C++14	64018831	74000	374	GNU C++14	-	-	-	-	64034456	16	31	GNU C++14
