SubmissionID	Problem_index	Participant_country	Participant_color	Language	Time	Memory
28934466_62470022	2	Poland	blue	GNU C++14	31	8
28934466_62498153	3	Poland	blue	GNU C++14	31	12
28934466_62495241	4	Poland	blue	GNU C++14	249	16656
28934466_62484831	5	Poland	blue	GNU C++14	109	12892
28932948_62469271	1	Japan	blue	GNU C++14	31	12
28932948_62473186	2	Japan	blue	GNU C++14	62	16
28932948_62480504	3	Japan	blue	GNU C++14	31	12
28932948_62489562	4	Japan	blue	GNU C++14	249	23732
28932948_62496924	5	Japan	blue	GNU C++14	61	3908
28896789_62466464	1	-	violet	GNU C++14	31	12
28896789_62473207	2	-	violet	GNU C++14	31	12
28896789_62478513	3	-	violet	GNU C++14	31	16
28896789_62486423	4	-	violet	GNU C++14	202	6800
28896789_62501694	5	-	violet	GNU C++14	62	1576
28921516_62465101	1	Босния и Герцеговина	blue	GNU C++14	31	12
28921516_62469958	2	Босния и Герцеговина	blue	GNU C++14	46	20
28921516_62482978	3	Босния и Герцеговина	blue	GNU C++14	31	12
28921516_62488632	4	Босния и Герцеговина	blue	GNU C++14	904	6052
28921516_62497351	5	Босния и Герцеговина	blue	GNU C++14	202	792
28908054_62480399	4	China	blue	GNU C++14	218	15232
28908054_62472915	5	China	blue	GNU C++14	61	380
28908054_62496033	6	China	blue	GNU C++14	62	14672
28900664_62471787	1	-	cyan	GNU C++17	46	12
28900664_62490467	2	-	cyan	GNU C++17	30	172
28900664_62488624	5	-	cyan	GNU C++17	62	5568
28900664_62483460	7	-	cyan	GNU C++17	343	10312
28933144_62465674	1	-	blue	GNU C++14	31	16
28933144_62468883	2	-	blue	GNU C++14	30	16
28933144_62488653	3	-	blue	GNU C++14	31	12
28933144_62487375	4	-	blue	GNU C++14	233	12288
28933144_62494388	5	-	blue	GNU C++14	139	2364
28898109_62464891	1	China	blue	GNU C++17	31	12
28898109_62471681	2	China	blue	GNU C++17	31	12
28898109_62484201	3	China	blue	GNU C++17	31	12
28898109_62483471	4	China	blue	GNU C++17	202	10728
28898109_62493470	5	China	blue	GNU C++17	62	800
28915492_62465404	1	Россия	violet	GNU C++17	46	12
28915492_62472887	2	Россия	violet	GNU C++17	31	20
28915492_62483274	3	Россия	violet	GNU C++17	31	12
28915492_62490803	4	Россия	violet	GNU C++17	218	9220
28915492_62495768	5	Россия	violet	GNU C++17	93	7672
28927708_62468032	1	Индия	cyan	GNU C++14	31	12
28927708_62465204	2	Индия	cyan	GNU C++14	30	16
28927708_62476569	3	Индия	cyan	GNU C++14	31	12
28927708_62491846	4	Индия	cyan	GNU C++14	202	9284
28927708_62499977	5	Индия	cyan	GNU C++14	62	800
28910245_62464070	1	Россия	blue	GNU C++17	31	12
28910245_62468355	2	Россия	blue	GNU C++17	31	12
28910245_62479544	3	Россия	blue	GNU C++17	31	8
28910245_62486676	4	Россия	blue	GNU C++17	373	18612
28910245_62497118	5	Россия	blue	GNU C++17	93	4100
28911518_62463732	1	China	violet	GNU C++11	31	8
28911518_62467765	2	China	violet	GNU C++11	46	16
28911518_62492371	3	China	violet	GNU C++17	156	12
28911518_62493441	4	China	violet	GNU C++17	888	18308
28911518_62490156	5	China	violet	GNU C++17	217	1580
28935299_62464173	1	Syria	blue	GNU C++14	31	16
28935299_62468965	2	Syria	blue	GNU C++14	31	12
28935299_62487813	3	Syria	blue	GNU C++14	31	504
28935299_62491477	4	Syria	blue	GNU C++14	264	9160
28935299_62494173	5	Syria	blue	GNU C++14	78	796
28893085_62463957	1	United States	violet	Java 8	124	0
28893085_62467873	2	United States	violet	Java 8	124	0
28893085_62476777	3	United States	violet	Java 8	124	0
28893085_62486994	4	United States	violet	Java 8	421	69976
28893085_62499363	5	United States	violet	Java 8	202	0
28893360_62501261	2	Armenia	blue	GNU C++17	31	10976
28893360_62498246	4	Armenia	blue	GNU C++17	296	21184
28893360_62489766	5	Armenia	blue	GNU C++17	62	1580
28893360_62483322	6	Armenia	blue	GNU C++17	61	1776
28933884_62465296	1	Croatia	blue	GNU C++11	31	8
28933884_62495547	2	Croatia	blue	GNU C++11	171	12
28933884_62479838	3	Croatia	blue	GNU C++11	109	12
28933884_62485421	4	Croatia	blue	GNU C++11	156	8500
28933884_62492948	5	Croatia	blue	GNU C++11	109	3944
28934510_62464398	1	-	violet	GNU C++14	30	800
28934510_62471516	2	-	violet	GNU C++14	46	804
28934510_62481486	3	-	violet	GNU C++14	31	800
28934510_62491072	4	-	violet	GNU C++14	311	23312
28934510_62501562	5	-	violet	GNU C++14	249	1580
28936447_62464725	1	China	violet	GNU C++11	31	12
28936447_62470368	2	China	violet	GNU C++11	31	108
28936447_62483462	3	China	violet	GNU C++11	46	16
28936447_62487676	4	China	violet	GNU C++11	77	16452
28936447_62495044	5	China	violet	GNU C++11	124	1576
28907892_62464209	1	Индия	violet	GNU C++17	30	12
28907892_62470725	2	Индия	violet	GNU C++17	31	8
28907892_62480556	3	Индия	violet	GNU C++17	46	264
28907892_62492937	4	Индия	violet	GNU C++17	233	25512
28907892_62499437	5	Индия	violet	GNU C++17	109	8700
28933258_62464429	1	South Korea	blue	GNU C++17	31	12
28933258_62468211	2	South Korea	blue	GNU C++17	46	12
28933258_62488276	3	South Korea	blue	GNU C++17	31	112
28933258_62489100	4	South Korea	blue	GNU C++17	841	3536
28933258_62494830	5	South Korea	blue	GNU C++17	218	404
28914277_62464527	1	Tunisia	violet	GNU C++17	31	12
28914277_62468860	2	Tunisia	violet	GNU C++17	31	12
28914277_62484870	3	Tunisia	violet	GNU C++17	31	8
28914277_62493855	4	Tunisia	violet	GNU C++17	233	62024
28914277_62499718	5	Tunisia	violet	GNU C++17	436	14044
28899054_62465239	1	-	violet	GNU C++14	46	8
28899054_62472423	2	-	violet	GNU C++14	31	16
28899054_62487651	3	-	violet	GNU C++14	31	12
28899054_62485714	4	-	violet	GNU C++14	202	19812
28899054_62498288	5	-	violet	GNU C++14	93	3712
28934515_62464341	1	-	black	GNU C++11	31	12
28934515_62468768	2	-	black	GNU C++11	46	16
28934515_62493006	3	-	black	GNU C++11	31	16
28934515_62488922	4	-	black	GNU C++11	1123	19624
28934515_62496480	5	-	black	GNU C++11	373	7164
28931759_62467392	1	-	blue	GNU C++11	31	0
28931759_62472769	2	-	blue	GNU C++11	31	0
28931759_62481366	3	-	blue	GNU C++17	31	8
28931759_62489092	4	-	blue	GNU C++17	249	10716
28931759_62499901	5	-	blue	GNU C++17	108	1160
28934920_62465225	1	Germany	blue	Python 3	124	20
28934920_62469307	2	Germany	blue	GNU C++17	31	16
28934920_62476288	3	Germany	blue	GNU C++17	46	12
28934920_62489261	4	Germany	blue	GNU C++17	187	5132
28934920_62499834	5	Germany	blue	GNU C++17	108	5804
28903088_62466432	1	-	blue	GNU C++11	46	12
28903088_62474802	2	-	blue	GNU C++11	31	12
28903088_62479295	3	-	blue	GNU C++11	46	12
28903088_62494370	4	-	blue	GNU C++11	155	23864
28903088_62498031	5	-	blue	GNU C++11	62	1192
28934240_62468369	1	-	black	GNU C++14	31	8
28934240_62474115	2	-	black	GNU C++14	46	16
28934240_62498653	3	-	black	GNU C++14	46	12
28934240_62484375	4	-	black	GNU C++14	280	13080
28934240_62494409	6	-	black	GNU C++14	46	652
28927259_62465090	1	China	blue	GNU C++17	31	12
28927259_62470107	2	China	blue	GNU C++17	46	16
28927259_62483965	3	China	blue	GNU C++17	46	8
28927259_62492359	4	China	blue	GNU C++17	280	8740
28927259_62499327	5	China	blue	GNU C++17	62	1732
28895052_62469345	1	-	blue	GNU C++11	31	12
28895052_62471388	2	-	blue	GNU C++11	62	12
28895052_62491203	3	-	blue	GNU C++11	31	16
28895052_62502248	4	-	blue	GNU C++11	187	45716
28895052_62495342	7	-	blue	GNU C++11	421	8624
28935893_62471325	1	Hungary	blue	GNU C++11	31	8
28935893_62474801	2	Hungary	blue	GNU C++11	46	12
28935893_62480775	3	Hungary	blue	GNU C++11	31	12
28935893_62494137	4	Hungary	blue	GNU C++11	358	4728
28935893_62502187	5	Hungary	blue	GNU C++11	78	2364
28913627_62463960	1	Kazakhstan	blue	GNU C++14	30	12
28913627_62467840	2	Kazakhstan	blue	GNU C++14	31	16
28913627_62486351	3	Kazakhstan	blue	GNU C++14	31	12
28913627_62491020	4	Kazakhstan	blue	GNU C++14	202	15940
28913627_62498303	5	Kazakhstan	blue	GNU C++14	109	4148
28897551_62464529	1	China	blue	GNU C++11	46	12
28897551_62467133	2	China	blue	GNU C++11	46	12
28897551_62478269	3	China	blue	GNU C++11	108	16
28897551_62490288	4	China	blue	GNU C++11	1076	13644
28897551_62498487	5	China	blue	GNU C++11	249	1576
28896988_62463704	1	Taiwan	violet	GNU C++17	46	8
28896988_62467677	2	Taiwan	violet	GNU C++17	31	8
28896988_62476784	4	Taiwan	violet	GNU C++17	218	19068
28896988_62482408	5	Taiwan	violet	GNU C++17	280	10440
28894540_62467787	1	-	cyan	GNU C++11	31	12
28894540_62473807	2	-	cyan	GNU C++11	46	12
28894540_62496820	5	-	cyan	GNU C++11	62	5936
28894540_62487955	7	-	cyan	GNU C++11	420	15668
28897165_62464791	1	China	blue	GNU C++11	31	8
28897165_62469986	2	China	blue	GNU C++11	46	12
28897165_62485884	3	China	blue	GNU C++11	31	12
28897165_62492568	4	China	blue	GNU C++11	327	9780
28897165_62498229	5	China	blue	GNU C++11	93	1576
28929699_62465873	1	China	blue	GNU C++11	46	8
28929699_62474322	2	China	blue	GNU C++11	31	20
28929699_62496256	5	China	blue	GNU C++11	61	800
28929699_62489486	7	China	blue	GNU C++11	436	15672
28907902_62466729	1	China	violet	GNU C++14	30	12
28907902_62472553	2	China	violet	GNU C++14	31	12
28907902_62485839	3	China	violet	PyPy 3	156	20
28907902_62492965	4	China	violet	GNU C++14	187	8508
28907902_62496236	5	China	violet	GNU C++14	62	804
28925652_62464200	1	-	blue	GNU C++17	31	16
28925652_62468164	2	-	blue	GNU C++17	30	20
28925652_62488461	3	-	blue	GNU C++17	46	156
28925652_62483974	4	-	blue	GNU C++17	217	12352
28925652_62495329	5	-	blue	GNU C++17	62	800
28929620_62465203	1	China	violet	GNU C++11	31	16
28929620_62473241	2	China	violet	GNU C++11	31	12
28929620_62487717	4	China	violet	GNU C++11	93	31304
28929620_62471953	5	China	violet	GNU C++11	46	2364
28928259_62464577	1	-	blue	GNU C++11	31	12
28928259_62469178	2	-	blue	GNU C++11	31	16
28928259_62481776	3	-	blue	GNU C++11	31	12
28928259_62495789	4	-	blue	GNU C++11	139	6272
28928259_62499320	5	-	blue	GNU C++11	61	1572
28935015_62467222	1	United States	blue	GNU C++11	31	8
28935015_62472550	2	United States	blue	GNU C++11	46	8
28935015_62493682	3	United States	blue	GNU C++11	31	12
28935015_62490266	4	United States	blue	GNU C++11	374	14896
28935015_62501263	5	United States	blue	GNU C++11	93	796
28933559_62464758	1	Индия	violet	GNU C++14	46	7840
28933559_62469206	2	Индия	violet	GNU C++14	46	7840
28933559_62487424	3	Индия	violet	GNU C++14	46	796
28933559_62493832	4	Индия	violet	GNU C++14	218	62816
28933559_62501533	5	Индия	violet	GNU C++14	249	10192
28926138_62465113	1	-	blue	GNU C++11	31	0
28926138_62468740	2	-	blue	GNU C++11	31	0
28926138_62482677	3	-	blue	GNU C++11	31	0
28926138_62494936	4	-	blue	GNU C++11	140	5032
28926138_62500371	5	-	blue	GNU C++11	171	1128
28930069_62463707	1	-	cyan	GNU C++14	46	12
28930069_62468509	2	-	cyan	GNU C++14	31	20
28930069_62478190	3	-	cyan	GNU C++17	46	12
28930069_62487361	4	-	cyan	GNU C++17	280	18628
28930069_62492740	5	-	cyan	GNU C++17	62	3912
28935221_62463661	1	Iraq	blue	GNU C++11	31	12
28935221_62467414	2	Iraq	blue	GNU C++11	31	12
28935221_62480218	4	Iraq	blue	GNU C++11	108	23744
28935221_62483699	5	Iraq	blue	GNU C++11	78	3184
28909299_62464217	1	Kazakhstan	violet	GNU C++14	46	14104
28909299_62468020	2	Kazakhstan	violet	GNU C++14	31	14112
28909299_62481542	4	Kazakhstan	violet	GNU C++14	187	26780
28909299_62477893	5	Kazakhstan	violet	GNU C++14	218	11764
28934232_62473082	1	Индия	blue	GNU C++14	31	12
28934232_62483748	2	Индия	blue	GNU C++14	31	12
28934232_62479879	3	Индия	blue	GNU C++14	31	12
28934232_62495064	4	Индия	blue	GNU C++14	265	8820
28934232_62502254	5	Индия	blue	GNU C++14	62	400
28934528_62493556	1	-	blue	GNU C++14	30	8
28934528_62482797	2	-	blue	GNU C++14	46	16
28934528_62478042	4	-	blue	GNU C++14	264	10860
28934528_62474008	5	-	blue	GNU C++14	93	4112
28901623_62465592	1	China	violet	Python 3	124	28
28901623_62470705	2	China	violet	PyPy 3	187	1928
28901623_62499236	3	China	violet	GNU C++17	31	12
28901623_62488196	4	China	violet	GNU C++17	296	8380
28901623_62495813	5	China	violet	GNU C++17	311	1188
28895249_62476273	1	Бангладеш	violet	GNU C++14	31	16
28895249_62477906	2	Бангладеш	violet	GNU C++14	31	12
28895249_62486806	4	Бангладеш	violet	GNU C++14	327	23272
28895249_62473819	5	Бангладеш	violet	GNU C++14	358	6276
28918726_62485471	1	Бангладеш	blue	GNU C++11	31	12
28918726_62487275	2	Бангладеш	blue	GNU C++11	31	16
28918726_62483292	4	Бангладеш	blue	GNU C++11	296	17612
28918726_62471999	5	Бангладеш	blue	GNU C++11	108	5520
28930802_62463794	1	Индия	violet	GNU C++14	46	8
28930802_62466987	2	Индия	violet	GNU C++14	31	12
28930802_62500044	3	Индия	violet	GNU C++14	31	12
28930802_62491305	4	Индия	violet	GNU C++14	218	9196
28930802_62497934	5	Индия	violet	GNU C++14	77	796
28934988_62466247	1	-	cyan	GNU C++11	31	12
28934988_62469701	2	-	cyan	GNU C++11	46	12
28934988_62477322	4	-	cyan	GNU C++11	202	9408
28934988_62484417	5	-	cyan	GNU C++11	46	1188
28934948_62465620	1	-	blue	PyPy 3	155	40
28934948_62469963	2	-	blue	PyPy 3	156	220
28934948_62500628	3	-	blue	PyPy 3	155	1416
28934948_62490162	4	-	blue	PyPy 3	1591	21980
28934948_62496644	5	-	blue	PyPy 3	358	16352
28934897_62465492	1	China	blue	GNU C++17	31	12
28934897_62472722	2	China	blue	GNU C++17	31	16
28934897_62485731	3	China	blue	GNU C++17	31	12
28934897_62490720	4	China	blue	GNU C++17	265	11832
28934897_62500457	5	China	blue	GNU C++17	93	1584
28915393_62464123	1	Iran	violet	GNU C++14	31	12
28915393_62469105	2	Iran	violet	GNU C++14	46	20
28915393_62485295	4	Iran	violet	GNU C++14	343	112156
28915393_62482096	5	Iran	violet	GNU C++14	202	15136
28929144_62464568	1	-	blue	GNU C++11	31	12
28929144_62469294	2	-	blue	GNU C++11	31	16
28929144_62483282	5	-	blue	GNU C++11	78	1948
28929144_62497793	6	-	blue	GNU C++11	62	600
28931275_62466002	1	-	violet	GNU C++14	31	0
28931275_62471348	2	-	violet	GNU C++11	46	0
28931275_62484163	4	-	violet	GNU C++14	280	14836
28931275_62479948	5	-	violet	GNU C++14	109	6248
28899974_62463668	1	Germany	blue	GNU C++17	46	8
28899974_62467757	2	Germany	blue	GNU C++17	31	16
28899974_62480397	4	Germany	blue	GNU C++17	249	4884
28899974_62486445	5	Germany	blue	GNU C++17	93	3700
28934384_62468388	1	Россия	violet	GNU C++14	31	8
28934384_62500071	2	Россия	violet	GNU C++14	46	6280
28934384_62483905	3	Россия	violet	PyPy 2	140	12
28934384_62491444	4	Россия	violet	GNU C++14	327	41644
28934384_62495604	5	Россия	violet	GNU C++14	62	800
28914097_62465883	1	-	blue	GNU C++14	46	12
28914097_62469581	2	-	blue	GNU C++14	31	16
28914097_62480741	4	-	blue	GNU C++14	249	13108
28914097_62485581	5	-	blue	GNU C++14	62	408
28936019_62468318	1	-	cyan	GNU C++17	31	12
28936019_62482833	2	-	cyan	GNU C++17	46	112
28936019_62477163	4	-	cyan	GNU C++17	374	12680
28936019_62483308	5	-	cyan	GNU C++17	124	4148
28916727_62464721	1	Индия	blue	GNU C++17	46	160
28916727_62473290	2	Индия	blue	GNU C++17	46	20
28916727_62488135	4	Индия	blue	GNU C++17	873	12432
28916727_62480243	5	Индия	blue	GNU C++17	389	1580
28920879_62464431	1	Jordan	blue	GNU C++17	31	12
28920879_62467539	2	Jordan	blue	GNU C++17	46	20
28920879_62481191	4	Jordan	blue	GNU C++17	327	24440
28920879_62495134	7	Jordan	blue	GNU C++17	498	19588
28934409_62464784	1	Poland	violet	GNU C++14	46	12
28934409_62468305	2	Poland	violet	GNU C++14	46	12
28934409_62480448	4	Poland	violet	GNU C++14	296	31488
28934409_62485980	5	Poland	violet	GNU C++14	62	800
28933517_62464171	1	Индия	blue	GNU C++14	31	12
28933517_62467661	2	Индия	blue	GNU C++14	31	12
28933517_62482538	4	Индия	blue	GNU C++14	218	28068
28933517_62484619	5	Индия	blue	GNU C++14	62	784
28892918_62464057	1	Ukraine	blue	GNU C++14	31	12
28892918_62467556	2	Ukraine	blue	GNU C++14	31	12
28892918_62476895	4	Ukraine	blue	GNU C++14	202	9152
28892918_62490283	5	Ukraine	blue	GNU C++14	62	396
28936106_62464884	1	-	blue	GNU C++17	31	20
28936106_62470527	2	-	blue	GNU C++17	31	20
28936106_62481276	4	-	blue	GNU C++17	296	17772
28936106_62486784	5	-	blue	GNU C++17	93	4148
28907862_62475646	1	Индия	violet	GNU C++17	30	12
28907862_62477976	2	Индия	violet	GNU C++17	31	12
28907862_62496363	4	Индия	violet	GNU C++17	218	15448
28907862_62471820	5	Индия	violet	GNU C++17	109	4152
28932489_62463658	1	Vietnam	violet	GNU C++17	46	12
28932489_62466939	2	Vietnam	violet	GNU C++17	46	8
28932489_62482792	4	Vietnam	violet	GNU C++17	265	8468
28932489_62486879	5	Vietnam	violet	GNU C++17	202	796
28898451_62463907	1	Россия	blue	GNU C++17	31	12
28898451_62469941	2	Россия	blue	GNU C++17	46	12
28898451_62480695	4	Россия	blue	GNU C++17	217	13256
28898451_62487674	5	Россия	blue	GNU C++17	109	6976
28930433_62463670	1	-	blue	GNU C++17	31	8
28930433_62467550	2	-	blue	GNU C++17	31	12
28930433_62487283	4	-	blue	GNU C++17	233	25652
28930433_62482362	5	-	blue	GNU C++17	62	796
28904365_62470612	1	China	violet	GNU C++11	31	12
28904365_62472037	2	China	violet	GNU C++11	46	8
28904365_62494555	4	China	violet	GNU C++11	140	14492
28904365_62476880	5	China	violet	GNU C++11	295	2368
28894977_62464532	1	Kazakhstan	blue	GNU C++17	46	12
28894977_62472685	2	Kazakhstan	blue	GNU C++17	31	2364
28894977_62491662	4	Kazakhstan	blue	GNU C++17	249	33992
28894977_62477210	5	Kazakhstan	blue	GNU C++17	62	2364
28892518_62463773	1	Poland	violet	GNU C++17	46	20
28892518_62469893	2	Poland	violet	GNU C++17	46	116
28892518_62479966	4	Poland	violet	GNU C++17	187	8876
28892518_62487859	5	Poland	violet	GNU C++17	77	1584
28934554_62464045	1	-	blue	PyPy 3	155	28
28934554_62467547	2	-	blue	PyPy 3	171	232
28934554_62481245	4	-	blue	PyPy 3	1497	23080
28934554_62488964	5	-	blue	PyPy 3	312	11288
28936134_62464649	1	Vietnam	violet	GNU C++14	46	12
28936134_62469304	2	Vietnam	violet	GNU C++14	31	16
28936134_62481006	4	Vietnam	violet	GNU C++14	327	15456
28936134_62487419	5	Vietnam	violet	GNU C++14	77	804
28926751_62466657	1	Индия	violet	GNU C++17	31	31328
28926751_62470536	2	Индия	violet	GNU C++17	31	31328
28926751_62482606	4	Индия	violet	GNU C++17	280	9644
28926751_62487123	5	Индия	violet	GNU C++17	1341	792
28897643_62463644	1	Россия	blue	GNU C++17	31	16
28897643_62467658	2	Россия	blue	GNU C++17	31	12
28897643_62479954	4	Россия	blue	GNU C++17	468	21100
28897643_62486047	5	Россия	blue	GNU C++17	639	1592
28895741_62463828	1	Индия	blue	GNU C++14	31	16
28895741_62466595	2	Индия	blue	GNU C++14	46	20
28895741_62479999	4	Индия	blue	GNU C++14	280	11900
28895741_62488257	5	Индия	blue	GNU C++14	343	2364
28934888_62474883	1	-	violet	GNU C++11	31	12
28934888_62476863	2	-	violet	GNU C++11	31	12
28934888_62500050	5	-	violet	GNU C++11	249	6272
28934888_62493233	7	-	violet	GNU C++11	436	15668
28894652_62464155	1	Vietnam	blue	GNU C++14	46	8
28894652_62468446	2	Vietnam	blue	GNU C++14	46	12
28894652_62479422	4	Vietnam	blue	GNU C++14	249	44796
28894652_62489990	5	Vietnam	blue	GNU C++14	77	800
28907349_62465305	1	Syria	blue	GNU C++11	31	12
28907349_62469061	2	Syria	blue	GNU C++11	31	12
28907349_62481796	4	Syria	blue	GNU C++11	404	9540
28907349_62488051	5	Syria	blue	GNU C++11	93	1560
28931245_62463588	1	Россия	blue	GNU C++11	31	12
28931245_62465365	2	Россия	blue	GNU C++11	46	12
28931245_62479645	4	Россия	blue	GNU C++11	1107	21544
28931245_62487892	5	Россия	blue	GNU C++11	296	3564
28899394_62464542	1	Индия	blue	GNU C++17	31	12
28899394_62468184	2	Индия	blue	GNU C++17	31	12
28899394_62482242	4	Индия	blue	GNU C++17	950	15476
28899394_62488789	5	Индия	blue	GNU C++17	202	796
28933704_62473090	1	-	green	GNU C++17	31	12
28933704_62480175	2	-	green	GNU C++17	46	16
28933704_62471464	4	-	green	GNU C++11	234	5512
28933704_62490838	5	-	green	GNU C++17	62	404
28899114_62463682	1	Россия	blue	GNU C++17	31	12
28899114_62466961	2	Россия	blue	GNU C++17	31	16
28899114_62481161	4	Россия	blue	GNU C++17	327	8472
28899114_62489247	5	Россия	blue	GNU C++17	202	11172
28903010_62463647	1	Россия	blue	GNU C++17	31	12
28903010_62466948	2	Россия	blue	GNU C++17	31	16
28903010_62480160	4	Россия	blue	GNU C++17	265	7996
28903010_62490116	5	Россия	blue	GNU C++17	139	8852
28934072_62463721	1	Бангладеш	violet	GNU C++14	46	12
28934072_62466952	2	Бангладеш	violet	GNU C++14	30	8
28934072_62491028	4	Бангладеш	violet	GNU C++14	265	13468
28934072_62484088	5	Бангладеш	violet	GNU C++14	62	2268
28899113_62465074	1	Iran	blue	GNU C++17	46	152
28899113_62469993	2	Iran	blue	GNU C++17	46	16
28899113_62482164	4	Iran	blue	GNU C++17	233	17016
28899113_62490499	5	Iran	blue	GNU C++17	62	784
28925346_62464631	1	Japan	violet	GNU C++14	31	16
28925346_62470473	2	Japan	violet	GNU C++14	46	16
28925346_62495118	4	Japan	violet	GNU C++14	218	7232
28925346_62481357	5	Japan	violet	GNU C++14	62	1960
28904560_62464120	1	Индия	violet	GNU C++14	31	20
28904560_62468934	2	Индия	violet	GNU C++14	31	24
28904560_62484037	4	Индия	violet	GNU C++14	280	14276
28904560_62489732	5	Индия	violet	GNU C++14	171	12976
28897933_62463924	1	Кыргызстан	blue	GNU C++11	31	12
28897933_62469390	2	Кыргызстан	blue	GNU C++11	46	12
28897933_62481201	4	Кыргызстан	blue	GNU C++11	1076	68156
28897933_62491647	5	Кыргызстан	blue	GNU C++11	530	15668
28935461_62465234	1	Индия	blue	GNU C++11	31	8
28935461_62469696	2	Индия	blue	GNU C++11	46	12
28935461_62477768	3	Индия	blue	GNU C++14	46	20
28935461_62485505	5	Индия	blue	GNU C++14	202	7312
28917152_62463665	1	Россия	blue	GNU C++14	31	12
28917152_62467760	2	Россия	blue	GNU C++14	46	24
28917152_62473879	3	Россия	blue	GNU C++14	62	27540
28917152_62485363	5	Россия	blue	GNU C++14	280	5860
28936273_62470081	1	Бангладеш	cyan	GNU C++14	31	12
28936273_62473291	2	Бангладеш	cyan	GNU C++14	31	16
28936273_62481464	4	Бангладеш	cyan	GNU C++14	280	44784
28936273_62490098	5	Бангладеш	cyan	GNU C++14	124	4724
28915624_62463968	1	Россия	blue	GNU C++17	31	12
28915624_62469744	2	Россия	blue	GNU C++17	46	12
28915624_62483235	4	Россия	blue	GNU C++17	935	32292
28915624_62489948	5	Россия	blue	GNU C++17	452	10444
28897456_62463736	1	Kazakhstan	blue	GNU C++17	46	16
28897456_62474293	2	Kazakhstan	blue	GNU C++17	31	16
28897456_62491977	4	Kazakhstan	blue	GNU C++17	249	29576
28897456_62482433	5	Kazakhstan	blue	GNU C++17	1185	408
28935233_62464026	1	Болгария	violet	GNU C++17	31	12
28935233_62467693	2	Болгария	violet	GNU C++17	46	8
28935233_62495296	4	Болгария	violet	GNU C++17	920	22284
28935233_62476617	5	Болгария	violet	GNU C++17	78	1580
28934710_62463589	1	Ukraine	blue	GNU C++17	46	12
28934710_62467454	2	Ukraine	blue	GNU C++17	46	8
28934710_62478763	4	Ukraine	blue	GNU C++17	950	14684
28934710_62488245	5	Ukraine	blue	GNU C++17	373	1580
28932366_62463785	1	Estonia	violet	GNU C++11	31	152
28932366_62467802	2	Estonia	violet	GNU C++11	46	152
28932366_62492189	3	Estonia	violet	GNU C++11	46	156
28932366_62495492	4	Estonia	violet	GNU C++11	405	15504
28932366_62499755	5	Estonia	violet	GNU C++11	93	936
28935347_62465236	1	Romania	blue	GNU C++17	31	12
28935347_62469286	2	Romania	blue	GNU C++17	46	16
28935347_62476672	3	Romania	blue	GNU C++17	31	112
28935347_62490477	5	Romania	blue	GNU C++17	202	796
28934034_62464556	1	Poland	blue	GNU C++11	31	12
28934034_62469319	2	Poland	blue	GNU C++11	31	12
28934034_62480223	4	Poland	blue	GNU C++11	1075	35652
28934034_62491370	5	Poland	blue	GNU C++11	93	1756
28923915_62463775	1	Mexico	violet	GNU C++14	46	12
28923915_62466393	2	Mexico	violet	GNU C++14	31	12
28923915_62477557	4	Mexico	violet	GNU C++14	311	22920
28923915_62495480	6	Mexico	violet	GNU C++14	46	6372
28935381_62468154	1	Japan	blue	GNU C++14	31	12
28935381_62472178	2	Japan	blue	GNU C++14	31	12
28935381_62484688	4	Japan	blue	GNU C++14	249	9208
28935381_62490189	5	Japan	blue	GNU C++14	62	796
28935961_62464998	1	Japan	violet	GNU C++17	31	12
28935961_62470023	2	Japan	violet	GNU C++17	46	16
28935961_62482662	4	Japan	violet	GNU C++17	358	18652
28935961_62492263	5	Japan	violet	GNU C++17	124	6596
28935317_62464333	1	-	violet	GNU C++17	31	12
28935317_62468408	2	-	violet	GNU C++17	46	16
28935317_62483605	4	-	violet	GNU C++17	904	13460
28935317_62490764	5	-	violet	GNU C++17	592	1576
28929497_62466451	1	China	cyan	GNU C++11	31	12
28929497_62469805	2	China	cyan	GNU C++11	31	12
28929497_62480500	4	China	cyan	GNU C++11	140	18392
28929497_62494202	5	China	cyan	GNU C++11	46	1580
28921144_62463884	1	-	blue	GNU C++14	31	12
28921144_62468445	2	-	blue	GNU C++14	31	16
28921144_62486781	4	-	blue	GNU C++14	233	23340
28921144_62490037	5	-	blue	GNU C++14	62	2676
28899809_62463818	1	Россия	blue	Java 8	124	0
28899809_62468350	2	Россия	blue	Java 8	124	0
28899809_62484783	4	Россия	blue	Java 8	499	75412
28899809_62491525	5	Россия	blue	Java 8	343	0
28914567_62466334	1	Индия	blue	GNU C++14	46	8
28914567_62470342	2	Индия	blue	GNU C++14	46	172
28914567_62496861	4	Индия	blue	GNU C++14	904	18620
28914567_62482574	5	Индия	blue	GNU C++14	202	784
28898321_62491160	1	China	black	GNU C++11	31	12
28898321_62490014	2	China	black	GNU C++11	31	8
28898321_62473842	4	China	black	GNU C++11	139	71220
28898321_62483722	5	China	black	GNU C++11	46	796
28910995_62464239	1	China	violet	GNU C++11	46	12
28910995_62469408	2	China	violet	GNU C++11	31	8
28910995_62486796	4	China	violet	GNU C++11	405	7652
28910995_62490360	5	China	violet	GNU C++11	78	404
28918379_62464460	1	-	black	GNU C++11	46	8
28918379_62471673	2	-	black	GNU C++11	31	8
28918379_62485150	4	-	black	GNU C++11	405	5896
