ParticipantID	Rank	Country	ProblemA_id	ProblemA_memory	ProblemA_time	ProblemA_language	ProblemB_id	ProblemB_memory	ProblemB_time	ProblemB_language	ProblemC_id	ProblemC_memory	ProblemC_time	ProblemC_language
29169689	144	-	62980977	8	77	GNU C++17	62984788	396	46	GNU C++17	62994003	3124	31	GNU C++17	63004803	416	795	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29147533	144	China	62977947	4	31	GNU C++11	62979857	792	31	GNU C++11	62987859	3140	31	GNU C++11	63002088	20	342	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29158307	146	-	62977559	4	358	GNU C++17	62983925	1576	155	GNU C++17	62992848	1576	31	GNU C++17	62998617	1580	217	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29178227	147	Japan	62978290	4	358	GNU C++17	62982053	788	140	GNU C++17	62991445	8	46	GNU C++17	63005645	16	93	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29178600	148	China	62984318	8	62	GNU C++11	62981378	400	46	GNU C++14	62998317	792	30	GNU C++11	62995809	8	109	GNU C++11	-	-	-	-	NO	-	-	-	-	-	-	-
29179888	149	China	62984873	3920	109	GNU C++14	62980996	1968	46	GNU C++14	62990400	3144	31	GNU C++14	63007198	116	296	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29178613	150	Россия	62980885	8	78	GNU C++14	62984164	400	62	GNU C++14	62992011	1572	31	GNU C++14	63006679	4708	31	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29136221	151	Lebanon	62977860	4	373	GNU C++17	62980457	1580	140	GNU C++17	62991108	6248	46	GNU C++17	63008576	1576	156	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29137891	152	-	62977615	500	78	GNU C++14	62978821	504	62	GNU C++14	62989471	1676	31	GNU C++14	63001882	496	156	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29143344	153	China	62978587	1020	31	GNU C++11	62983169	1020	46	GNU C++11	62993377	1020	31	GNU C++11	62999362	12	124	GNU C++11	-	-	-	-	NO	-	-	-	-	-	-	-
29177497	154	Poland	62979675	0	62	GNU C++11	62983618	228	46	GNU C++11	62998339	220	31	GNU C++11	62994233	12	62	GNU C++11	-	-	-	-	NO	-	-	-	-	-	-	-
29172465	154	-	62977637	0	31	GNU C++11	62980371	792	46	GNU C++11	62991898	796	31	GNU C++11	63000834	16	233	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29169737	156	Россия	62979052	124	202	MS C++ 2017	62983242	524	93	MS C++ 2017	62988564	916	31	MS C++ 2017	63005441	128	187	MS C++ 2017	-	-	-	-	-	-	-	-	-	-	-	-
29177223	157	Japan	62981407	1572	109	GNU C++11	62985740	788	93	GNU C++11	62993356	1576	77	GNU C++11	63004705	52	670	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29163791	157	-	62979579	4	140	GNU C++11	62983334	796	93	GNU C++11	62991197	1556	31	GNU C++11	63007765	48	31	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29175572	159	China	62981626	4	156	GNU C++11	62986237	7836	78	GNU C++11	62993683	7836	31	GNU C++11	63003353	1964	108	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29156668	160	Japan	62990734	4	77	GNU C++14	62980298	1068	62	GNU C++14	62988263	468	31	GNU C++14	63007805	428	858	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29170813	161	China	62982059	796	109	GNU C++14	62984491	796	46	GNU C++14	62992594	796	30	GNU C++14	63003752	20	187	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29143964	162	China	62982512	4	78	GNU C++17	62985199	796	62	GNU C++17	62994127	788	31	GNU C++17	63003224	4	124	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29139400	163	-	62979351	12	92	GNU C++17	62984477	792	62	GNU C++17	62996066	8	31	GNU C++17	63003750	4	702	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29170957	164	China	62979932	1576	436	GNU C++11	62985552	792	187	GNU C++11	62992470	1568	30	GNU C++11	63003988	8	156	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29156903	165	-	62979894	0	77	GNU C++17	62983481	768	61	GNU C++17	62995415	768	31	GNU C++17	63002529	0	373	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29173391	166	Индия	62978276	4	78	GNU C++17	62980655	780	61	GNU C++17	62996244	3124	31	GNU C++17	63002601	8	93	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29172558	167	-	62978120	792	358	GNU C++14	62984055	968	171	GNU C++14	62990051	14096	31	GNU C++14	63003897	3144	234	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29139884	168	Индия	62977708	0	124	Java 8	62981602	0	140	Java 8	62994560	0	155	Java 8	63006397	0	171	Java 8	-	-	-	-	-	-	-	-	-	-	-	-
29148834	168	Индия	62979704	796	78	GNU C++17	62984258	796	46	GNU C++17	62995122	796	31	GNU C++17	63003540	400	280	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29171386	170	-	62995022	792	78	GNU C++17	62992893	792	140	GNU C++17	62991391	1576	30	GNU C++17	63000497	12	202	GNU C++17	-	-	-	-	NO	-	-	-	-	-	-	-
29175199	171	-	62978117	7836	62	GNU C++11	62981230	3920	46	GNU C++11	63001753	18796	46	GNU C++11	62992991	13508	967	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29144046	172	China	62977929	4	62	GNU C++11	62981174	792	46	GNU C++11	62997648	792	31	GNU C++11	63003131	2652	171	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29174147	173	China	62987653	1576	46	GNU C++11	62992606	7840	46	GNU C++11	62997858	3140	46	GNU C++11	62985656	12	249	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29178843	174	-	62979706	8	124	GNU C++11	62982286	396	186	GNU C++11	62991888	3532	46	GNU C++11	63001816	140	187	GNU C++11	-	-	-	-	-	-	-	-	NO	-	-	-
29141644	175	China	62977822	4	62	GNU C++11	62981020	3140	46	GNU C++11	62998402	7832	31	GNU C++11	63001879	1964	202	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29180992	176	-	62980671	8	77	GNU C++17	62985586	408	46	GNU C++17	62995286	1576	31	GNU C++17	63002800	12	202	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29146175	177	-	62979955	8	77	GNU C++14	62982122	792	61	GNU C++14	62991999	3924	31	GNU C++14	63005388	224	280	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29174614	178	-	63006374	0	62	GNU C++14	63005933	4676	46	GNU C++14	63005289	4680	31	GNU C++14	62998086	2916	31	GNU C++14	62997931	2916	31	GNU C++14	NO	-	-	-	-	-	-	-
29174553	178	Ukraine	62977700	16	77	GNU C++14	62982650	804	46	GNU C++14	62994707	3156	31	GNU C++14	63003138	20	951	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29141293	180	Россия	62977517	8	77	GNU C++17	62978985	792	62	GNU C++17	62999437	780	31	GNU C++17	63001146	8	499	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29170068	181	-	62980273	4	62	GNU C++14	62984264	7840	62	GNU C++14	62992305	7840	46	GNU C++14	63007394	140	62	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29145956	182	-	62977712	2744	124	GNU C++17	62980106	3528	46	GNU C++17	62993272	4412	31	GNU C++17	63001303	4020	280	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29149893	183	South Korea	62977936	8	78	GNU C++14	62980198	880	46	GNU C++14	62991522	884	31	GNU C++14	63004654	1228	77	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29172211	183	-	62977632	4	62	GNU C++17	62981206	796	140	GNU C++17	62996737	796	31	GNU C++17	63002943	12	186	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29154968	185	-	62977616	4	77	GNU C++17	62984444	796	62	GNU C++17	62995451	792	31	GNU C++17	63004841	16	311	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29180165	186	Italy	62977959	8	78	GNU C++17	62979936	796	46	GNU C++17	62997482	8	31	GNU C++17	63002154	8	186	GNU C++17	-	-	-	-	NO	-	-	-	-	-	-	-
29150404	186	China	62978168	4	62	GNU C++11	62983051	3920	46	GNU C++11	62991860	10336	31	GNU C++11	63003081	11944	311	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29140891	188	-	62977942	1572	77	GNU C++17	62980265	792	62	GNU C++17	62995714	1560	31	GNU C++17	62999811	12	327	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29179712	189	-	62978733	792	62	GNU C++11	62980986	400	61	GNU C++11	62998111	792	31	GNU C++11	63000390	1772	187	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29149207	189	China	62978817	2060	62	GNU C++17	62981321	2452	62	GNU C++17	62990976	2844	46	GNU C++17	63003088	2068	467	GNU C++17	-	-	-	-	NO	-	-	-	-	-	-	-
29137432	189	China	62980812	2608	93	GNU C++14	62984529	796	140	GNU C++14	62991963	1576	31	GNU C++14	62998184	16	811	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29181143	192	-	62982483	1572	62	GNU C++11	62990593	7836	61	GNU C++11	62999505	3140	31	GNU C++11	62992377	464	217	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29151216	193	-	62978474	4	62	GNU C++14	62983605	776	62	GNU C++14	62995557	776	31	GNU C++14	63005245	8	420	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29170838	193	China	62978201	4	124	GNU C++11	62981348	796	93	GNU C++11	62996396	2360	31	GNU C++11	63004681	16	124	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29177908	195	China	62978730	4	61	GNU C++11	62984008	400	171	GNU C++11	62994778	2360	31	GNU C++11	63003874	16	93	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29163379	195	Belarus	62978107	4	374	GNU C++17	62981049	1576	140	GNU C++17	62996506	5504	31	GNU C++17	62998281	8	312	GNU C++17	-	-	-	-	NO	-	-	-	-	-	-	-
29181180	197	Japan	62985276	3224	390	GNU C++17	62987904	2368	140	GNU C++17	62996605	4944	46	GNU C++17	63002126	1516	483	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29138023	197	Россия	62978179	1576	78	GNU C++14	62982385	788	62	GNU C++14	62989772	1748	31	GNU C++14	62998194	248	858	GNU C++14	-	-	-	-	NO	-	-	-	-	-	-	-
29175809	197	Belarus	62979007	15668	93	GNU C++14	62982767	3924	61	GNU C++14	62996863	23496	31	GNU C++14	63003274	7840	670	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29180350	197	Россия	62979880	4	92	GNU C++14	62984731	404	62	GNU C++14	62996422	9288	78	GNU C++14	63002912	268	468	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29178277	201	Romania	62978494	796	77	GNU C++14	62982292	408	61	GNU C++14	62997970	7832	46	GNU C++14	63001199	8	296	GNU C++14	-	-	-	-	NO	-	-	-	-	-	-	-
29140841	202	-	62977796	8	77	GNU C++14	62980690	400	46	GNU C++14	62996719	9380	46	GNU C++14	63005604	16	748	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29181146	203	-	62983513	8	93	GNU C++17	62986109	784	62	GNU C++17	62996998	5256	46	GNU C++17	63004350	280	702	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29178864	204	Индия	62978137	4	390	GNU C++14	62980667	776	139	GNU C++14	62995517	14068	46	GNU C++14	63006009	8	483	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29178876	204	China	62981903	1580	77	GNU C++14	62986538	1576	61	GNU C++14	62994985	3140	31	GNU C++14	63002617	20	124	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29178341	206	-	62978077	8	77	GNU C++14	62983511	792	62	GNU C++14	62996288	920	31	GNU C++14	63006233	12	358	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29177927	207	France	62977813	4	92	GNU C++17	62979796	412	46	GNU C++17	62992761	5500	31	GNU C++17	63005790	12	561	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29168981	208	Индия	62979165	16	93	GNU C++17	62984925	412	77	GNU C++17	62993633	3680	31	GNU C++17	63004961	300	982	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29137867	209	Egypt	63001389	8	61	GNU C++11	62980502	416	62	GNU C++11	62994278	4292	31	GNU C++11	63001848	36	623	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29177977	210	-	62978725	8	109	GNU C++11	62983033	400	78	GNU C++11	62997957	792	31	GNU C++11	63006929	12	327	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29153017	211	China	62983084	792	61	GNU C++11	62989006	792	46	GNU C++11	62996712	1572	31	GNU C++11	63000710	8	109	GNU C++11	-	-	-	-	NO	-	-	-	-	-	-	-
29144615	212	Индия	62977819	0	155	Java 8	62982828	0	155	Java 8	62994163	0	156	Java 8	63006174	0	608	Java 8	-	-	-	-	-	-	-	-	-	-	-	-
29179532	213	Индия	62979257	8	358	GNU C++14	62988107	780	140	GNU C++14	62994140	776	31	GNU C++14	63002459	8	234	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29170677	214	Индия	62977499	3920	93	GNU C++17	62983292	7844	62	GNU C++17	62992747	3924	31	GNU C++17	63006800	804	858	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29179791	215	-	62978373	616	62	GNU C++11	62981355	228	46	GNU C++11	62994228	1568	31	GNU C++11	63007416	12	420	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29177504	216	China	62978072	4	78	GNU C++17	62981404	796	62	GNU C++17	62983154	800	31	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29159091	217	Ukraine	62981531	8	374	GNU C++17	62991028	1572	140	GNU C++17	62997654	1572	31	GNU C++17	63001393	16	405	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29179942	218	Россия	62977466	4	78	GNU C++17	62979555	404	46	GNU C++17	62997024	8	30	GNU C++17	63002214	12	295	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29180185	219	China	62978334	8	420	GNU C++11	62980832	404	171	GNU C++11	63004789	792	31	GNU C++11	62993589	8	62	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29170208	220	-	62983067	8	46	GNU C++11	62981057	3920	46	GNU C++11	62998794	400	31	GNU C++11	63005989	12	202	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29176731	221	-	62978984	1576	77	GNU C++14	62986394	1576	61	GNU C++14	62997381	2360	31	GNU C++14	63008044	16	77	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29158935	221	China	62979026	4	62	GNU C++17	62983038	404	46	GNU C++17	62996415	3144	46	GNU C++17	63005357	12	280	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29159417	221	Индия	62977773	8	77	GNU C++14	62980718	1576	46	GNU C++14	62996668	1572	31	GNU C++14	63006399	12	202	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29179748	221	-	62977742	792	77	GNU C++14	62981862	400	46	GNU C++14	62993711	400	31	GNU C++14	63002185	16	342	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29151535	225	Россия	62978471	4	109	GNU C++11	62982234	796	78	GNU C++11	62994445	8596	31	GNU C++11	63007593	8	218	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29175482	226	Индия	62977578	784	140	GNU C++11	62980391	780	78	GNU C++11	62996847	8600	31	GNU C++11	63006540	20	202	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29178583	226	China	62979618	12	46	GNU C++11	62984807	400	46	GNU C++11	63002377	228	31	GNU C++11	62997082	12	171	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29170490	226	Indonesia	62979387	8	93	GNU C++14	62982196	408	46	GNU C++14	62997592	796	31	GNU C++14	63006369	8	436	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29168833	226	China	62983422	0	46	GNU C++11	62988769	616	46	GNU C++11	62995921	1392	31	GNU C++11	63005451	0	171	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29141669	230	Индия	62979210	4	421	GNU C++11	62983523	396	187	GNU C++11	62993979	1572	31	GNU C++11	63008656	20	967	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29156156	231	Iran	62978744	8	77	GNU C++17	62983131	796	62	GNU C++17	62995460	796	31	GNU C++17	63004905	4	155	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29177786	232	-	62984435	8	374	GNU C++14	62988417	400	140	GNU C++14	62994948	15672	30	GNU C++14	63004373	12	202	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29180468	233	Italy	62979500	8	451	GNU C++11	62983577	792	202	GNU C++11	62998858	1576	31	GNU C++11	63003239	4	93	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29180666	234	-	62978215	4	77	GNU C++17	62981325	776	62	GNU C++17	62997531	3116	31	GNU C++17	63004824	220	468	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29154568	235	Austria	62978123	15576	390	PyPy 3	62981291	10188	265	PyPy 3	62996158	1248	140	PyPy 3	63004761	2316	171	PyPy 3	NO	-	-	-	-	-	-	-	-	-	-	-
29177263	235	China	62978245	4	61	GNU C++11	62980988	404	31	GNU C++11	62995262	1572	46	GNU C++11	63003636	32	733	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29180022	237	China	62986220	0	62	GNU C++11	62990521	228	31	GNU C++11	62999661	612	31	GNU C++11	62998119	0	124	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29180965	238	-	62984146	8	78	MS C++ 2017	62986606	2612	61	MS C++ 2017	63001544	8	31	MS C++ 2017	62994337	12	171	MS C++ 2017	-	-	-	-	-	-	-	-	-	-	-	-
29164967	239	Japan	62978997	8	78	GNU C++17	62982163	800	62	GNU C++17	62997527	2356	31	GNU C++17	63000993	4	108	GNU C++17	-	-	-	-	NO	-	-	-	-	-	-	-
29148074	239	-	62978002	1572	109	GNU C++14	62980362	796	61	GNU C++14	62986000	800	30	GNU C++14	-	-	-	-	-	-	-	-	NO	-	-	-	NO	-	-	-
29136056	239	Romania	62977595	4	139	GNU C++11	62983059	396	93	GNU C++11	-	-	-	-	NO	-	-	-	-	-	-	-	62995868	6412	233	GNU C++11	-	-	-	-
29141134	242	Индия	62977479	4	389	GNU C++14	62978581	776	140	GNU C++14	62987004	23492	109	GNU C++14	-	-	-	-	-	-	-	-	NO	-	-	-	-	-	-	-
29181056	243	Iran	62980770	63636	93	GNU C++17	62984641	64036	61	GNU C++17	62998041	63640	31	GNU C++17	63005500	63648	966	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29158942	244	Japan	62977727	11892	374	PyPy 3	62980546	10172	218	PyPy 3	62996322	2380	170	PyPy 3	63005710	9140	810	PyPy 3	-	-	-	-	-	-	-	-	-	-	-	-
29160514	245	Индия	62977597	4	77	GNU C++17	62980234	3924	46	GNU C++17	62987009	7840	46	GNU C++17	-	-	-	-	-	-	-	-	NO	-	-	-	NO	-	-	-
29172927	245	Индия	62977434	8	92	GNU C++14	62979461	792	46	GNU C++14	62997812	3924	46	GNU C++14	63003447	1964	468	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29174880	247	China	62979384	4	140	GNU C++11	62985993	404	78	GNU C++11	62990001	1588	46	GNU C++11	63003344	36	312	GNU C++11	-	-	-	-	-	-	-	-	NO	-	-	-
29176971	248	-	62978037	4	373	GNU C++17	62982506	408	139	GNU C++17	63000552	4152	31	GNU C++17	63005561	168	997	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29179522	249	-	62978619	0	62	GNU C++11	62981237	796	62	GNU C++14	62986888	796	31	GNU C++14	-	-	-	-	NO	-	-	-	-	-	-	-	-	-	-	-
29144431	250	-	62979922	0	78	GNU C++14	62985280	768	62	GNU C++14	63003184	1548	31	GNU C++14	62994210	0	124	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29178606	251	Россия	62979798	11840	390	PyPy 3	62983542	10264	218	PyPy 3	63004211	4844	140	PyPy 3	62993095	3056	841	PyPy 3	-	-	-	-	-	-	-	-	-	-	-	-
29175370	252	Россия	62977713	4	93	GNU C++17	62981940	788	62	GNU C++17	62995299	7840	31	GNU C++17	63005582	20	733	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29178800	252	-	62977656	1564	374	GNU C++17	62979540	780	156	GNU C++11	62992556	1556	31	GNU C++11	63007834	28	249	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29147473	254	China	62978677	4900	78	GNU C++17	62981266	4904	46	GNU C++17	63001837	15668	31	GNU C++17	62993721	13708	218	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29180581	254	Индия	62978449	1564	78	GNU C++14	62981544	780	46	GNU C++14	62995741	776	31	GNU C++14	63004243	8	717	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29179624	256	China	62979773	8	46	GNU C++11	62985430	400	46	GNU C++11	62996064	792	31	GNU C++11	63001290	8	140	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29143876	257	China	62978422	8	62	GNU C++11	62980907	788	46	GNU C++11	62987865	3140	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29180493	258	-	62978783	12	77	GNU C++14	62982399	796	62	GNU C++14	62996907	3140	46	GNU C++14	63005615	4120	218	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29160994	258	Россия	62978227	4	373	GNU C++17	62982989	792	140	GNU C++17	63004603	3144	31	GNU C++17	62990294	12	234	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29178910	260	-	62980609	4	62	GNU C++11	62983789	400	46	GNU C++11	62996793	8	31	GNU C++11	63009004	16	264	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29178396	261	China	62977701	8	78	GNU C++14	62983535	400	62	GNU C++14	62996451	6312	46	GNU C++14	63007039	12	342	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29181190	261	-	62995664	10348	233	Python 3	62983678	7548	186	Python 3	62992955	12	202	Python 3	63006962	8	140	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29153138	261	-	62982538	796	78	GNU C++14	62986529	796	62	GNU C++14	63005533	0	124	Java 8	62992141	0	358	Java 8	-	-	-	-	NO	-	-	-	-	-	-	-
29143036	264	China	62979108	4	109	GNU C++17	62984237	400	46	GNU C++17	62998928	1576	30	GNU C++17	63002986	16	873	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29169090	265	China	62977667	8	62	GNU C++11	62979724	796	46	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-	NO	-	-	-	63006980	93792	608	GNU C++11
29177673	266	-	62977867	0	140	Java 8	62983512	0	139	Java 8	63000072	0	124	Java 8	63005519	0	452	Java 8	-	-	-	-	-	-	-	-	-	-	-	-
29158717	267	Belarus	62978416	4	109	GNU C++11	62982795	400	77	GNU C++11	62987685	3140	31	GNU C++11	-	-	-	-	-	-	-	-	NO	-	-	-	-	-	-	-
29142458	268	-	62980574	4	358	GNU C++14	62986560	792	140	GNU C++14	62998418	1572	31	GNU C++14	63006948	12	265	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29170518	269	China	62984251	0	46	GNU C++11	62987670	796	46	GNU C++11	62993866	796	31	GNU C++11	63006240	8	280	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29156628	270	-	62978027	4	124	GNU C++17	62981177	796	61	GNU C++17	62988690	1576	46	GNU C++17	NO	-	-	-	-	-	-	-	NO	-	-	-	-	-	-	-
29180380	271	Japan	62982432	796	78	GNU C++17	62985307	9784	155	Ruby	62991767	14692	124	Ruby	63005679	8	452	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29170517	272	China	62979198	4	46	GNU C++11	62982166	792	46	GNU C++11	62988375	792	31	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29176675	273	-	62978515	8	92	GNU C++17	62982412	8708	140	GNU C++17	63004547	94412	31	GNU C++17	62999768	20	451	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29164315	274	Индия	62977978	4112	78	GNU C++14	62983271	4880	61	GNU C++14	62989171	4884	31	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29175701	275	-	62977766	4	62	GNU C++11	62980281	396	46	GNU C++11	62990047	400	46	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29167755	276	Индия	62977467	1572	108	GNU C++17	62981895	796	46	GNU C++17	62989827	17980	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29168868	277	China	62984899	796	78	GNU C++17	62980181	400	46	GNU C++17	63004607	1580	31	GNU C++17	62997087	20	124	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29152066	278	Индия	62978445	4	93	GNU C++17	62980409	780	62	GNU C++17	62990224	3120	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29173790	279	-	62978737	1576	62	GNU C++11	62981749	796	46	GNU C++11	62989915	3140	31	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29162296	279	-	62977938	4	374	GNU C++14	62984086	796	62	GNU C++14	62996485	7836	30	GNU C++14	63002566	16	389	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29178471	281	-	62980752	4	77	GNU C++17	62984694	400	46	GNU C++17	63005744	792	30	GNU C++17	62996968	16	296	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29158791	281	-	62978292	4	93	GNU C++17	62982210	408	46	GNU C++17	62989851	788	31	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29178225	283	Ukraine	62977825	12	452	GNU C++11	62981361	792	46	GNU C++11	62990477	400	30	GNU C++11	NO	-	-	-	NO	-	-	-	-	-	-	-	-	-	-	-
29178139	284	Japan	62978841	1572	77	GNU C++14	62983121	788	62	GNU C++14	62989692	792	31	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29177266	285	-	62978105	0	62	GNU C++14	62980623	376	46	GNU C++14	63003681	3116	31	GNU C++14	62998179	0	218	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29170577	286	China	62978929	792	77	GNU C++17	62982222	404	46	GNU C++17	62990233	1572	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29179760	287	Japan	62978405	4	374	GNU C++14	62982080	792	155	GNU C++14	62990381	11988	62	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29163957	287	-	62978164	8	93	GNU C++17	62980396	392	46	GNU C++17	62990885	3124	31	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29170503	289	China	62977589	8	62	GNU C11	62980805	224	61	GNU C++11	62993583	876	31	GNU C11	62999142	0	108	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29178485	290	United States	62979933	0	405	Java 8	62989631	0	264	Java 8	62998016	0	171	Java 8	63002528	0	374	Java 8	-	-	-	-	-	-	-	-	-	-	-	-
29178686	290	China	62978527	8	31	GNU C++11	62981661	7836	46	GNU C++11	63003486	7992	31	GNU C++11	62991972	5880	295	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29179785	292	China	62980163	1568	61	GNU C++11	62983636	400	46	GNU C++11	62989909	31320	31	GNU C++11	NO	-	-	-	NO	-	-	-	-	-	-	-	-	-	-	-
